movieId,title,genres
43389,Numbskull Emptybrook in the Army (Uuno Turhapuro armeijan leivissä) (1984),Comedy
69818,Franklyn (2008),Drama|Fantasy|Romance|Thriller
85369,For Love of Ivy (1968),Comedy|Drama|Romance
45942,"Mother and the Whore, The (Maman et la putain, La) (1973)",Drama
140916,Malicious (1973),Comedy|Fantasy
87964,Breaking Upwards (2010),Romance
100190,Poor Us: An Animated History of Poverty (2012),Animation|Documentary
150072,Mariken (2001),Children|Drama|Fantasy
95010,"Lake, A (Un lac) (2008)",Drama
5713,The Boogens (1981),Horror
130073,Cinderella (2015),Children|Drama|Fantasy|Romance
86553,Yolanda and the Thief (1945),Fantasy|Musical|Romance
94480,"Scorpion King 2: Rise of a Warrior, The (2008)",Action|Adventure|Fantasy
101287,"Red Spectacles, The (Jigoku no banken: akai megane) (1987)",Comedy|Drama|Sci-Fi
147352,Hammerhead (2005),Action|Horror|Sci-Fi
74327,"First Day of the Rest of Your Life, The (Le premier jour du reste de ta vie) (2008)",Comedy|Drama
83773,Away with Words (San tiao ren) (1999),(no genres listed)
49649,Eragon (2006),Action|Adventure|Fantasy
5512,Secret Ballot (Raye makhfi) (2001),Comedy
3554,Love and Basketball (2000),Drama|Romance
54372,Tell No One (Ne le dis à personne) (2006),Crime|Drama|Mystery|Thriller
1419,Walkabout (1971),Adventure|Drama
74486,$9.99 (2008),Animation
7078,Jezebel (1938),Drama
105873,"Killing of America, The (1982)",Documentary
118054,Two Weeks in September (1967),Drama|Romance
126554,Age of Ice (2014),Adventure|Sci-Fi
96689,Pirates of the Great Salt Lake (2006),Adventure|Comedy
117873,Enlighten Up! (2008),Documentary
102121,Sofia's Last Ambulance (Poslednaka lineika na Sofia) (2012),Documentary
108332,"Mystery of the Yellow Room, The (Mystère de la chambre jaune, Le) (2003)",Comedy|Crime|Mystery
26003,Night and Fog (Nuit et brouillard) (1955),Crime|Documentary|War
109364,"King and the Mockingbird, The (Le roi et l'oiseau) (1980)",Animation|Children|Fantasy
104054,"Redhead from Wyoming, The (1953)",Western
5913,Warning for the Joensson Gang (Varning för Jönssonligan) (1981),Comedy|Crime
101678,Marvin Gaye: What's Going On (2005),Documentary
54732,Balls of Fury (2007),Comedy
109991,Spider (2007),Action|Drama
77435,This Is the Army (1943),Comedy|Musical|War
32151,It Happened to Jane (1959),Comedy
105450,Jessie James Meets Frankenstein's Daughter (1966),Sci-Fi|Western
96917,House at the End of the Street (2012),Horror|Thriller
87644,Armless (2010),Comedy
90777,White on Rice (2009),Comedy
109742,Cheap Thrills (2013),Comedy|Thriller
100054,Stella Maris (1918),Drama
50872,Ratatouille (2007),Animation|Children|Drama
120769,Headfirst (2014),Drama
6150,Wrong Is Right (a.k.a. The Man With the Deadly Lens) (1982),Drama|Thriller
98217,Holiday Engagement (2011),Comedy
147418,Sergeants 3 (1962),Comedy|Western
140737,The Lost Room (2006),Action|Fantasy|Mystery
2272,One True Thing (1998),Drama
109106,"Wizard of Baghdad, The (1960)",Comedy|Fantasy|Musical
74740,Fermat's Room (La habitación de Fermat) (2007),Mystery|Thriller
87773,"Letter, The (1929)",Drama
120871,A Night at the Movies: The Horrors of Stephen King (2011),Documentary|Horror
85567,"Letzte schöne Herbsttag, Der (2010)",Comedy|Drama|Romance
126076,How They Get There (1997),(no genres listed)
103386,Happiness Never Comes Alone (Un bonheur n'arrive jamais seul) (2012),Comedy|Romance
74282,Anne of Green Gables: The Sequel (a.k.a. Anne of Avonlea) (1987),Children|Drama|Romance
146140,Rang Birangi (1983),Comedy|Drama|Romance
8404,"Hound of the Baskervilles, The (1939)",Crime|Mystery|Thriller
149382,Ice Sculpture Christmas (2015),Romance
149717,Naughty or Nice (2012),(no genres listed)
42007,Rumor Has It... (2005),Comedy|Drama|Romance
37785,"Anderson Tapes, The (1971)",Crime|Drama|Thriller
26606,"Chinese Ghost Story, A (Sinnui yauwan) (1987)",Action|Fantasy|Horror|Romance
117985,Anne of the Indies (1951),Action|Adventure|Drama|Romance
7471,Dance Me Outside (1994),Comedy|Drama
1901,Dear Jesse (1997),Documentary
37384,Waiting... (2005),Comedy
141501,Starve (2014),Horror|Thriller
362,"Jungle Book, The (1994)",Adventure|Children|Romance
141129,Dave Attell: Road Work (2014),Comedy
86644,"Fast Five (Fast and the Furious 5, The) (2011)",Action|Crime|Drama|Thriller|IMAX
70425,"One and Only, The (Eneste ene, Den) (1999)",Comedy|Romance
116694,Dead Hooker in a Trunk (2009),Action|Horror|Mystery
44937,"Child, The (L'enfant) (2005)",Crime|Drama
2609,"King of Masks, The (Bian Lian) (1996)",Drama
119430,Yonkers Joe (2008),Drama
120301,Miss Granny (2014),Comedy|Fantasy
147134,Le bal des casse-pieds (1992),Comedy
461,Go Fish (1994),Drama|Romance
83318,"Goat, The (1921)",Comedy
27564,Sex Is Comedy (2002),Comedy|Drama|Romance
3205,Black Sunday (La maschera del demonio) (1960),Horror
5160,Night of the Zombies (a.k.a. Hell of the Living Dead) (Virus) (1980),Action|Horror|Thriller
73211,Pontypool (2008),Horror|Thriller
5241,Seems Like Old Times (1980),Comedy|Romance
840,House Arrest (1996),Children|Comedy
3837,Phantasm II (1988),Action|Fantasy|Horror|Sci-Fi|Thriller
2288,"Thing, The (1982)",Action|Horror|Sci-Fi|Thriller
148966,The Nesting (2015),Thriller
133731,After (2012),Mystery|Thriller
87168,"Shine of Rainbows, A (2009)",Drama
138502,Ale e Franz - È tanto che aspetti? (2002),(no genres listed)
123361,Sisters (2006),Horror|Mystery|Thriller
928,Rebecca (1940),Drama|Mystery|Romance|Thriller
99570,Kenji Mizoguchi: The Life of a Film Director (Aru eiga-kantoku no shogai) (1975),Documentary
135619,Easy Money 3 (2013),Crime|Drama|Thriller
142546,General Luna (2015),Drama|War
133135,Barbie and the Secret Door (2014),Adventure|Animation|Children|Fantasy
9002,Alexander the Great (1956),Drama
5055,Dragon: The Bruce Lee Story (1993),Action|Drama
84242,Welcome to the Rileys (2010),Drama
115867,Vai~E~Vem (2003),Comedy|Drama
90827,Loft (Rofuto) (2005),Horror
2042,D2: The Mighty Ducks (1994),Children|Comedy
6262,Unknown Pleasures (Ren xiao yao) (2002),Comedy|Drama
87405,Daydream Nation (2010),Drama|Romance
94218,Super Demetrios (2012),Adventure|Comedy|Sci-Fi
87031,Strip Nude for Your Killer (Nude per l'assassino) (1975),Horror|Mystery|Thriller
105765,Cinema Komunisto (2010),Documentary
30695,In Enemy Hands (2004),War
107232,"Deadly Spawn, The (1983)",Horror|Sci-Fi
4480,"Blob, The (1988)",Horror|Sci-Fi
2028,Saving Private Ryan (1998),Action|Drama|War
146724,The Challengers (1990),Children|Drama
7065,"Birth of a Nation, The (1915)",Drama|War
89506,"Appeared, The (Aparecidos) (2007)",Horror|Thriller
74504,Letters to Father Jacob (Postia pappi Jaakobille) (2009),Drama
5791,Frida (2002),Drama|Romance
132150,The 7 Grandmasters (1977),Action
125918,Expelled (2014),Comedy
133581,Bad Hair (2013),Drama
60590,"Heartbeat Detector (Question humaine, La) (2007)",Drama|Thriller
5739,Faces of Death 6 (1996),Documentary|Horror
87055,Tomorrow We Move (Demain on déménage) (2004),Comedy
6700,"Other Side of the Bed, The (Otro lado de la cama, El) (2002)",Comedy|Drama|Musical|Romance
117877,The Rabbi's Cat (Le chat du rabbin) (2011),Adventure|Animation
108481,Forever Hardcore: The Documentary (2005),Documentary
7130,Darling (1965),Drama
8743,Biggles (1986),Adventure|Fantasy|Sci-Fi
79081,Hell and High Water (1954),Adventure|Drama|Thriller
6605,"Man in the Glass Booth, The (1975)",Drama
143575,Fuga de cerebros 2 (2011),Action|Sci-Fi|Thriller
55888,"Dawn Rider, The (1935)",Western
108070,Fantastic Flesh: The Art of Make-Up EFX (2008),Documentary
95193,Pocahontas II: Journey to a New World (1998) ,Adventure|Animation|Children
55116,"Hunting Party, The (2007)",Action|Adventure|Comedy|Drama|Thriller
1012,Old Yeller (1957),Children|Drama
131714,Last Knights (2015),Action|Adventure
91884,"Sea Gull, The (1968)",Drama|Romance
136423,Confessions of a Police Captain (1971),Crime|Drama
4161,"Mexican, The (2001)",Action|Comedy
99171,Mamitas (2011),Drama
125836,Those Calloways (1965),Children|Drama
79287,"Wizard of Oz, The (1925)",Adventure|Children|Comedy|Fantasy
136453,How to Play Football (1944),(no genres listed)
91784,Girl Walks Into a Bar (2011),Comedy|Drama|Fantasy
141731,Mr. & Mrs. Incredible (2011),Action|Comedy|Romance
76169,"Come Sweet Death (Komm, süsser Tod) (2000)",Comedy|Mystery|Thriller
7277,"Innocent, The (1993)",Drama
114327,External Affairs (1999),Drama
8926,Circle of Iron (1978),Action|Adventure|Fantasy|Mystery
44238,Leprechaun 2 (1994),Comedy|Fantasy|Horror
38086,Wishing Stairs (Yeogo goedam 3: Yeowoo gyedan) (2003),Drama|Horror
107147,Last Winter (L'hiver dernier) (2011),Drama
4808,"Vanishing, The (1993)",Mystery|Thriller
135410,Jig (2011),Documentary
148034,The Bunny Game (2010),Horror
59935,Flesh Gordon (1974),Adventure|Comedy|Sci-Fi
1507,Paradise Road (1997),Drama|War
134973,Quelle strane occasioni (1976),(no genres listed)
79870,Smash His Camera (2010),Documentary
74685,"Crazies, The (2010)",Action|Drama|Horror|Sci-Fi|Thriller
3402,Turtle Diary (1985),Comedy|Drama|Romance
7756,Alexander Nevsky (Aleksandr Nevskiy) (1938),Action|Drama|War
79863,Black Water (2007),Adventure|Drama|Horror|Thriller
26185,Dracula Has Risen from the Grave (1968),Horror|Romance|Thriller
78727,Saving God (2008),Crime|Drama
70637,I Can't Think Straight (2007),Drama|Romance
117989,The Story of Robin Hood and His Merrie Men (1952),Action|Adventure|Children
126935,Garlic Is As Good As Ten Mothers (1980),Documentary
7881,White Zombie (1932),Horror
124807,Jay-Z: Made in America (2013),Documentary
134700,Sadilishteto (2014),Drama
26314,"Cars That Ate Paris, The (1974)",Comedy|Horror|Thriller
93717,Listy do M. (2011),Comedy|Romance
30994,Little Miss Marker (1980),Comedy|Drama
95034,"Few Best Men, A (2011)",Comedy
4736,Summer Catch (2001),Comedy|Drama|Romance
112003,"Thompsons, The (2012)",Drama|Horror|Thriller
91619,"Why Are the Bells Ringing, Mitica? (a.k.a. Carnival Scenes) (De ce trag clopotele, Mitica?) (1981)",Comedy
738,"Garçu, Le (1995)",Drama
101218,Leviathan (2012),Documentary
135825,Dragon Ball: Yo! Son Goku and Friends Return!! (2008),Action|Adventure|Animation
117376,April Story (1998),Romance
118874,Bachelor Night (2014),Comedy
108871,À propos de Nice (1930),Documentary
89610,Taxi zum Klo (1980),Comedy
25910,"White Cliffs of Dover, The (1944)",Drama|Romance|War
53038,Red Dust (1932),Drama
133417,Luokkakokous (2015),Comedy
110354,Trailer Park Jesus (2012),Comedy|Romance
135190,Mission Blue (2014),Documentary
131546,Hardbodies 2 (1986),Comedy
3274,Single White Female (1992),Drama|Thriller
90647,Puss in Boots (2011),Adventure|Animation|Comedy|Fantasy|IMAX
26459,"Scarlet Pimpernel, The (1982)",Action|Drama|Romance
8592,"Wheeler Dealers, The (1963)",Comedy
118462,Grant Morrison: Talking with Gods (2010),Documentary
143476,Where To Invade Next (2015),Documentary
133327,Linda and Abilene (1969),Drama|Western
26131,"Battle of Algiers, The (La battaglia di Algeri) (1966)",Drama|War
85694,Diamond Girl (1998),Drama|Romance
4799,"It's a Mad, Mad, Mad, Mad World (1963)",Comedy
92446,"Overcoat, The (Il cappotto) (1952)",Comedy|Drama|Fantasy
92126,Policeman (Ha-shoter) (2011),Drama
94647,"Poker Club, The (2008)",Crime|Drama|Thriller
134524,Turtle Power: The Definitive History of the Teenage Mutant Ninja Turtles (2014),Documentary
56022,Harrison Bergeron (1995),Drama|Sci-Fi
137325,Chloé (1996),Drama|Romance
147216,Pirates of the 20th Century (1980),Action|Adventure
72096,"Collector, The (Komornik) (2005)",Drama
102753,"Past, The (Le passé) (2013)",Drama|Mystery|Romance
93330,"Cure, The (1917)",Comedy
139189,The Hired Gun (1975),(no genres listed)
109370,Magic & Bird: A Courtship of Rivals (2010),Documentary
143621,How to Kill a Judge (1975),Action|Thriller
81366,"Only Son, The (Hitori musuko) (1936)",Drama
138318,The Worst Christmas of My Life (2012),Comedy
83760,V2: Dead Angel (Vares 2 - Jäätynyt Enkeli) (2007),Action|Comedy|Crime
6161,Painted Fire (Chihwaseon) (2002),Drama
60299,Get Well Soon (2001),Comedy|Drama|Romance
98838,Lay the Favorite (2012),Comedy
74113,Japan's Longest Day (Nihon no ichiban nagai hi) (1967),Drama|War
115558,Amazon Jack 2: The Movie Star (a.k.a. Hugo the Movie Star) (Jungledyret 2 - den store filmhelt) (1996),Animation|Children|Musical|Romance
5517,Nightcap (Merci pour le chocolat) (2000),Crime|Thriller
97773,"Girl, The (2012)",Drama
150004,Smoorverliefd (2010),(no genres listed)
94653,Creature (2011),Horror
73384,"Phantom Lover, The (Ye ban ge sheng) (1995)",Drama|Mystery|Romance
72674,True Heart Susie (1919),Drama|Romance
48982,Flushed Away (2006),Animation|Comedy
6552,Dirty Pretty Things (2002),Crime|Drama|Thriller
147033,(T)ERROR (2015),Documentary|Thriller
128520,The Wedding Ringer (2015),Comedy
119573,12 Wishes of Christmas (2011),Comedy|Fantasy
6593,Freaky Friday (2003),Children|Comedy|Fantasy
80358,"Theory of Everything, The (2006)",Drama
84976,Chronicle of the Years of Fire (Chronique des années de braise) (1975),Drama
8923,Tess (1979),Drama|Romance
128681,From Morn to Midnight (Von morgens bis Mitternacht) (1922),Crime|Drama
127110,Digging for Fire (2015),Drama
3177,Next Friday (2000),Comedy
127242,Dangerous Liaisons (2003),Drama|Romance
100406,Perkele! Kuvia Suomesta (1971),Documentary
149564,Tom Brown's School Days (1940),Children|Drama
112905,Goliyon Ki Raasleela Ram-Leela (2013),Drama|Romance
950,"Thin Man, The (1934)",Comedy|Crime
95735,"Drive, He Said (1971)",Comedy|Drama
99061,7 Khoon Maaf (2011),Drama|Mystery|Thriller
131202,Born Killers (2005),Action|Thriller
133816,Martial Law (1991),Action
68273,Amazing Journey: The Story of The Who (2007),Documentary
133067,Brothers Till We Die (1977),(no genres listed)
144170,Teenage Bank Heist (2012),Thriller
87971,Anton Chekhov's The Duel (2010),Drama
102376,Enter the Phoenix (Da lao ai mei li) (2004),Action|Comedy
127579,Black Venus (2010),Drama
139847,Chevalier (2015),(no genres listed)
102115,Prinsessa Ruusunen (1949),Children|Fantasy|Romance
697,Feeling Minnesota (1996),Drama|Romance
7188,Buster (1988),Comedy|Crime
36545,G (2002),Drama|Romance
144548,Comeback Season (2006),Children|Comedy|Romance
117561,Once Upon a Time in Queens (2013),Comedy|Drama
95969,Vampire Journals (1997),Fantasy|Horror
1436,Falling in Love Again (1980),Comedy
26098,"Incredibly Strange Creatures Who Stopped Living and Became Mixed-Up Zombies!!?, The (1964)",Horror|Mystery
107188,Adventures of Zatoichi (Zatôichi sekisho yaburi) (Zatôichi 9) (1964),Action|Drama
6014,National Security (2003),Action|Comedy
80376,Preacher's Kid (2010),Drama
93002,Father Takes a Wife (1941),Comedy|Romance
7786,Genghis Blues (1999),Documentary
93723,Damsels in Distress (2011),Comedy|Romance
146240,Ghatak: Lethal (1996),(no genres listed)
139831,Messi (2014),Documentary
91014,Shaolin (Xin shao lin si) (2011),Action|Drama
5473,Fox and His Friends (Faustrecht der Freiheit) (1975),Drama
79337,Downstairs (1932),Drama
94727,Border Radio (1987),Drama
6740,Bingo (1991),Adventure|Comedy
99085,Our Little Girl (1935),Comedy|Drama|Romance
90963,"Last Mountain, The (2011)",Documentary
133137,Barbie: A Fairy Secret (2011),Animation|Children|Fantasy
132806,Escape by Night (1937),(no genres listed)
56060,I Served the King of England (Obsluhoval jsem anglického krále) (2006),Comedy|Drama|Romance|War
874,Killer: A Journal of Murder (1995),Crime|Drama
5965,"Duellists, The (1977)",Action|War
149116,The Thin Yellow Line (2015),(no genres listed)
3745,Titan A.E. (2000),Action|Adventure|Animation|Children|Sci-Fi
116493,The Returned (2013),Drama|Horror|Thriller
54778,Illegal Tender (2007),Crime|Drama|Thriller
130642,Backcountry (2014),Drama|Horror|Thriller
224,Don Juan DeMarco (1995),Comedy|Drama|Romance
8379,"Dresser, The (1983)",Drama
49526,National Lampoon's Van Wilder: The Rise of Taj (2006),Comedy
117883,Je préfère qu'on reste amis (2005),Comedy|Drama|Romance
143659,Total Reality (1997),Action|Sci-Fi
92951,Dos (2011),Drama|Fantasy|Romance
119629,Exorcismus (2010),Horror
106646,"Somewhat Gentle Man, A (En ganske snill mann) (2010)",Comedy|Crime|Drama
107328,"Shiver of the Vampires, The (Frisson des vampires, Le) (1971)",Horror
59840,Cold Sweat (De la part des copains) (1970),Action|Drama|Thriller
1290,Some Kind of Wonderful (1987),Drama|Romance
140158,American Courtesans (2013),Documentary
82584,The Great Waltz (1938),Drama|Musical|Romance
50482,House of 9 (2005),Drama|Horror|Mystery|Thriller
3054,Pokémon: The First Movie (1998),Adventure|Animation|Children|Fantasy|Sci-Fi
91789,Bringing Up Bobby (2011),Comedy
71750,Chelsea Girls (1966),Drama
70490,"Trail Beyond, The (1934)",Action|Adventure|Western
25837,Double Wedding (1937),Comedy|Romance
85372,Potiche (2010),Comedy
125377,The Sheriff of Fractured Jaw (1959),(no genres listed)
2143,Legend (1985),Adventure|Fantasy|Romance
6440,Barton Fink (1991),Drama|Thriller
5900,Analyze That (2002),Comedy|Crime
132588,In the Crosswind (2014),War
7010,"Lover, The (Amant, L') (1992)",Drama|Romance
136628,Clerks - The Flying Car (2002),Comedy
6693,Venus Boyz (2001),Documentary
115337,Charlie Chan in Reno (1939),Comedy|Crime|Drama|Mystery|Thriller
80072,Deadly Circuit (Mortelle randonnée) (1983),Crime|Mystery|Thriller
76244,Glorious 39 (2009),Drama|Romance|Thriller|War
96547,"Model Couple, The (Le couple témoin) (1977)",Comedy
78651,"Ashes, The (Popioly) (1965)",Drama|War
6460,"Trial, The (Procès, Le) (1962)",Drama
113016,Call Me Bwana (1963),Comedy
4442,"Last Dragon, The (1985)",Action|Comedy|Drama
125095,Topaze (1933),Comedy|Drama
147232,Hussar Ballad (1962),Comedy
858,"Godfather, The (1972)",Crime|Drama
109839,Blast (2004),Action|Comedy|Thriller
32493,End of the Century: The Story of the Ramones (2003),Documentary|Musical
111144,Alpha and Omega 2: A Howl-iday Adventure (Alpha & Omega 2) (2013),Action|Adventure|Animation|Children|Comedy
5611,"Four Feathers, The (2002)",Adventure|War
5231,Road to Morocco (1942),Comedy
655,My Mother's Courage (Mutters Courage) (1995),Comedy
3297,With Byrd at the South Pole (1930),Documentary
101216,Shadow Boxers (1999),Documentary
99820,Pokémon the Movie: Black - Victini and Reshiram (2011),Animation
149998,Wait until spring Bandini (1989),Drama
131031,La liga no es cosa de hombres (1972),(no genres listed)
27843,Machuca (2004),Drama
5408,Nora (2000),Drama
97092,Glorious Technicolor (1998),Documentary
51321,"Leopard Man, The (1943)",Drama|Horror|Mystery|Thriller
135759,A Frozen Flower (2008),Drama
67070,Army of One (Joshua Tree) (1993),Action|Adventure|Crime|Drama|Mystery|Thriller
67706,Union Station (1950),Drama|Film-Noir
198,Strange Days (1995),Action|Crime|Drama|Mystery|Sci-Fi|Thriller
115502,"Rewrite, The (2014)",Comedy|Romance
136994,Best Friends (2005),(no genres listed)
78626,Barking Dogs Never Bite (Flandersui gae) (2000),Comedy|Horror
146130,Saboot (1980),(no genres listed)
146670,The Gendarme Takes Off (1970),Comedy
150078,Everything Must Go (1996),(no genres listed)
3180,Play it to the Bone (1999),Comedy|Drama
7644,Divorce Iranian Style (1998),Documentary
109034,Evidence (1995),Documentary
116179,Sazen Tange and the Pot Worth a Million Ryo (1935),Comedy|Drama
130730,Lemon Popsicle (1978),Comedy|Drama|Romance
4802,Operation Petticoat (1959),Action|Comedy|Romance|War
116907,Fed Up (2014),Documentary
62721,Bad Eggs (2003),Comedy|Thriller
92234,Red Tails (2012),Action|Adventure|Drama|War
130922,The Comeback (1978),Horror|Mystery|Thriller
107316,WW III: World War III (Der 3. Weltkrieg) (1998),Documentary|War
102664,Three Smart Girls Grow Up (1939),Comedy|Musical|Romance
148176,Go With Peace Jamil (2008),(no genres listed)
70880,7 Women (a.k.a. Seven Women) (1966),Drama
146491,Hercules Against the Moon Men (1964),Action|Adventure|Fantasy
114392,"Homesman, The (2014)",Drama|Western
3623,Mission: Impossible II (2000),Action|Adventure|Thriller
111042,"Fever in the Blood, A (1961)",Drama
100034,Girl Model (2011),Documentary
125934,Christmas Comes but Once a Year (1936),(no genres listed)
7044,Wild at Heart (1990),Crime|Drama|Mystery|Romance|Thriller
82246,"Human Experience, The (2008)",Documentary
105829,Bloodsucking Pharaohs in Pittsburgh (1991),Comedy|Horror
1588,George of the Jungle (1997),Children|Comedy
32389,Deep Crimson (Profundo carmesí) (1996),Crime|Drama
3371,Bound for Glory (1976),Drama
140699,Dragon Nest: Warriors' Dawn (2014),Adventure|Animation|Children|Fantasy
57171,10.5: Apocalypse (2006),Drama|Sci-Fi|Thriller
65721,"Soviet Story, The (2008)",Documentary
73194,"Whole Night, A (Toute une nuit) (1982)",Drama
100106,"Pervert's Guide to Ideology, The (2012)",Documentary
8499,Pretty Baby (1978),Drama
143701,Under the Radar (2004),(no genres listed)
99566,"True Meaning of Christmas Specials, The (2002)",Comedy
141137,The Short & Curlies (1987),Comedy
766,I Shot Andy Warhol (1996),Drama
91073,Million Dollar Legs (1932),Comedy
6734,Memoirs of an Invisible Man (1992),Comedy|Romance|Sci-Fi|Thriller
82447,"Tomorrow, When the War Began (2010)",Action|Adventure|Drama
100101,Jean Gentil (2010),Drama
81111,Peepli Live (2010),Comedy|Drama
109021,Beyoncé: Life Is But a Dream (2013),Documentary
112434,In Bloom (Grzeli nateli dgeebi) (2013),Drama
101072,"Unintentional Kidnapping of Mrs. Elfriede Ott, The (Die Unabsichtliche Entführung der Frau Elfriede Ott) (2010)",Comedy
326,To Live (Huozhe) (1994),Drama
121182,Peeples (2013),Comedy|Romance
47005,"Last Angry Man, The (1959)",Drama
68843,Lesbian Vampire Killers (2009),Action|Comedy|Horror
52722,Spider-Man 3 (2007),Action|Adventure|Sci-Fi|Thriller|IMAX
84730,Army of Crime (L'armée du crime) (2009),Drama|Thriller|War
33415,Solino (2002),Comedy|Drama
69374,Wrestling Ernest Hemingway (1993),Drama|Romance
82063,Let it Rain (Parlez-moi de la pluie) (2008),Comedy|Drama
99413,Juan of the Dead (Juan de los Muertos) (2011),Comedy|Horror
145094,Howl (2015),Horror
113767,Cantinflas (2014),Drama
115231,St. Vincent (2014),Comedy
109995,Age of Uprising: The Legend of Michael Kohlhaas (Michael Kohlhaas) (2013),Drama
129449,Little Sister (1992),Comedy
79400,"Last Truck: Closing of a GM Plant, The (2009)",Documentary
151343,The Raspberry Reich (2004),Action|Comedy|Drama|Thriller
3024,Piranha (1978),Horror|Sci-Fi
86068,Films to Keep You Awake: The Christmas Tale (Películas para no dormir: Cuento de navidad) (2005),Horror|Thriller
125656,"Another Day, Another Time: Celebrating the Music of Inside Llewyn Davis (2013)",Documentary
25920,"Blue Dahlia, The (1946)",Crime|Drama|Film-Noir|Mystery|Thriller
117172,BFFs (2014),Comedy
141242,Animals (2008),Horror|Thriller
4018,What Women Want (2000),Comedy|Romance
1939,"Best Years of Our Lives, The (1946)",Drama|War
134097,Gardens in Autumn (2006),(no genres listed)
100446,Sasquatch: The Legend of Bigfoot (1977),Adventure|Mystery
25774,"Golden Age, The (Âge d'Or, L') (1930)",Comedy|Drama|Romance
465,Heaven & Earth (1993),Action|Drama|War
110346,Blood Ties (2013),Crime|Drama|Thriller
48780,"Prestige, The (2006)",Drama|Mystery|Sci-Fi|Thriller
85453,Kind Lady (1951),Drama|Thriller
135153,Slightly Scarlet (1956),Action|Crime|Documentary|Thriller
26113,"Best Man, The (1964)",Comedy|Drama
90035,"Report, The (Gozaresh) (1977)",Drama
150367,Love Me (2014),Documentary
7443,This So-Called Disaster (2003),Documentary
114492,Not Cool (2014),Comedy
77798,"Nightmare on Elm Street, A (2010)",Fantasy|Horror|Thriller
129838,Capturing Mary (2007),(no genres listed)
27784,One Missed Call (Chakushin ari) (2003),Horror|Mystery
115987,The Circle (2002),Thriller
4451,Jump Tomorrow (2001),Comedy|Drama|Romance
130618,Baby (2015),Action|Crime|Mystery|Thriller
121176,Shortcut to Happiness (2003),Comedy|Drama|Fantasy
26937,Jack Frost (1997),Comedy|Fantasy|Horror
2665,Earth vs. the Flying Saucers (1956),Sci-Fi
106141,Bad Chicken (2013),Comedy
68874,"Jeanne Dielman, 23 Quai du Commerce, 1080 Bruxelles (1975)",Drama
1259,Stand by Me (1986),Adventure|Drama
135440,Edifício Master (2002),Documentary
630,Carried Away (1996),Drama|Romance
72921,Snow White (1916),Fantasy|Romance
107645,"Dinner, The (Diner, Het) (2013)",Drama|Thriller
8448,ComDads (les Compères) (1983),Comedy|Crime
149234,Pensavo fosse amore invece era un calesse (1991),Comedy
7345,Agent Cody Banks 2: Destination London (2004),Action|Adventure|Children|Comedy
132965,Appropriate Behaviour (2014),Comedy|Drama|Romance
141474,Peppermint Frappé (1967),Drama
467,Live Nude Girls (1995),Comedy
108924,Best of the Badmen (1951),Western
58622,"Hammer, The (2007)",Comedy
117111,Pardon Us (1931),Comedy|Crime|Drama|Musical
6463,Divine Trash (1998),Documentary
146068,Rege (2014),Crime|Drama|Thriller
130958,Killer Crocodile (1989),Horror
27001,Wishful Thinking (1997),Comedy
139233,Sons of Liberty (2013),Action|Sci-Fi
107281,"Gentlemen Don't Eat Poets (Grotesque, The) (1995)",Comedy|Drama|Horror
26663,Monsieur Hire (1989),Crime|Romance|Thriller
148859,Archipelago (2010),Drama
118962,Synchromy (1971),Animation
102138,"Black Camel, The (Charlie Chan in the Black Camel) (1931)",Crime|Drama|Horror|Mystery|Thriller
6930,Girlhood (2003),Documentary
117592,Poto and Cabengo (1980),Documentary
113139,"Day's Pleasure, A (Ford Story, A) (1919)",Comedy
44611,They Call Me Mister Tibbs! (1970),Crime|Drama|Mystery
138690,Almost Blue (2000),Thriller
4124,Jaws: The Revenge (1987),Horror|Thriller
58228,Which Way Is Up? (1977),Comedy
140305,Crossfire: Hate Is Like a Gun (2005),Documentary
74590,"House on 92nd Street, The (1945)",Drama|Film-Noir
81867,Steel Toes (2006),Crime|Drama
134955,New Muslim Cool (2009),Documentary
3692,Class of Nuke 'Em High (1986),Comedy|Horror
145487,Haze (2005),Horror
98279,"Fantastic Fear of Everything, A (2012)",Comedy
80677,"Classe Tous Risques (Big Risk, The) (1960)",Crime|Drama|Film-Noir|Romance|Thriller
3616,Loser (2000),Comedy|Romance
113505,Carry On... Up the Khyber (1968),Adventure|Comedy
113225,Magic in the Moonlight (2014),Comedy|Drama|Romance
6611,Umberto D. (1952),Drama
125601,Port of Flowers (1943),(no genres listed)
8253,Lupin III: The Castle Of Cagliostro (Rupan sansei: Kariosutoro no shiro) (1979),Action|Adventure|Animation|Comedy|Crime|Mystery
132460,Beck - Sjukhusmorden (2015),Crime|Mystery|Thriller
134991,Roma bene (1971),Comedy
140535,Nesting (2012),Comedy|Horror|Romance
127044,Fantomas vs. Scotland Yard (Fantômas contre Scotland Yard) (1967),Adventure|Comedy|Crime|Fantasy
120142,Mirage Men (2013),Documentary
5637,Flirting (1991),Drama
47394,"Bon Cop, Bad Cop (2006)",Action|Comedy|Crime|Thriller
33945,"New Land, The (Nybyggarna) (1972)",Drama|Western
7720,"Four Musketeers, The (1974)",Action|Adventure|Comedy|Romance
96286,How Bruce Lee Changed the World (2009),Documentary
68749,Management (2008),Comedy|Romance
144736,unINDIAN (2015),Comedy|Romance
96640,Kinyarwanda (2011),Drama|Romance
71760,India Song (1975),Drama|Fantasy|Romance
