site_id,site,country,site_type,site_area,elevation,date,pm10,pm2.5,no2,o3,so2
pl0175a,WIOŚ Olsztyn ul. Puszkina,poland,background,urban,120.0,2023-01-10,27.421,24.737,20.231,10.31,6.854
pl0175a,WIOŚ Olsztyn ul. Puszkina,poland,background,urban,120.0,2023-01-11,22.545,19.758,15.096,10.535,6.333
pl0175a,WIOŚ Olsztyn ul. Puszkina,poland,background,urban,120.0,2023-01-12,15.892,13.417,14.254,48.284,7.403
pl0175a,WIOŚ Olsztyn ul. Puszkina,poland,background,urban,120.0,2023-01-13,12.716,10.541,14.783,48.614,7.763
pl0175a,WIOŚ Olsztyn ul. Puszkina,poland,background,urban,120.0,2023-01-14,11.017,8.627,9.876,55.173,7.0
pl0175a,WIOŚ Olsztyn ul. Puszkina,poland,background,urban,120.0,2023-01-15,8.934,6.695,6.118,70.331,8.895
pl0175a,WIOŚ Olsztyn ul. Puszkina,poland,background,urban,120.0,2023-01-16,12.933,10.359,14.879,68.534,9.841
pl0175a,WIOŚ Olsztyn ul. Puszkina,poland,background,urban,120.0,2023-01-17,17.833,15.113,15.994,46.545,11.297
pl0175a,WIOŚ Olsztyn ul. Puszkina,poland,background,urban,120.0,2023-01-18,22.118,19.157,12.612,33.87,9.093
pl0175a,WIOŚ Olsztyn ul. Puszkina,poland,background,urban,120.0,2023-01-19,24.328,21.531,18.015,36.6,8.883
pl0175a,WIOŚ Olsztyn ul. Puszkina,poland,background,urban,120.0,2023-01-20,17.013,15.141,9.104,45.792,5.622
pl0175a,WIOŚ Olsztyn ul. Puszkina,poland,background,urban,120.0,2023-01-21,9.692,7.635,3.225,50.366,4.173
pl0175a,WIOŚ Olsztyn ul. Puszkina,poland,background,urban,120.0,2023-01-22,12.628,10.681,4.638,39.395,2.988
pl0175a,WIOŚ Olsztyn ul. Puszkina,poland,background,urban,120.0,2023-01-23,16.224,14.139,7.123,39.738,1.849
pl0175a,WIOŚ Olsztyn ul. Puszkina,poland,background,urban,120.0,2023-01-24,21.012,19.309,7.914,50.215,1.864
pl0175a,WIOŚ Olsztyn ul. Puszkina,poland,background,urban,120.0,2023-01-25,30.489,28.855,12.49,47.882,3.107
pl0175a,WIOŚ Olsztyn ul. Puszkina,poland,background,urban,120.0,2023-01-26,33.056,28.856,16.377,38.88,4.628
pl0175a,WIOŚ Olsztyn ul. Puszkina,poland,background,urban,120.0,2023-01-27,14.998,13.132,8.518,58.7,4.006
pl0175a,WIOŚ Olsztyn ul. Puszkina,poland,background,urban,120.0,2023-01-28,10.294,8.179,5.049,65.828,4.017
pl0175a,WIOŚ Olsztyn ul. Puszkina,poland,background,urban,120.0,2023-01-29,17.449,15.709,6.033,63.453,5.248
pl0175a,WIOŚ Olsztyn ul. Puszkina,poland,background,urban,120.0,2023-01-30,12.614,10.599,8.112,59.769,8.227
pl0175a,WIOŚ Olsztyn ul. Puszkina,poland,background,urban,120.0,2023-01-31,8.244,5.755,5.787,68.171,7.449
pl0175a,WIOŚ Olsztyn ul. Puszkina,poland,background,urban,120.0,2023-02-01,5.801,3.622,4.108,72.167,8.053
pl0175a,WIOŚ Olsztyn ul. Puszkina,poland,background,urban,120.0,2023-02-02,6.652,4.396,4.414,62.306,6.897
pl0175a,WIOŚ Olsztyn ul. Puszkina,poland,background,urban,120.0,2023-02-03,11.714,9.525,14.33,60.899,7.052
pl0175a,WIOŚ Olsztyn ul. Puszkina,poland,background,urban,120.0,2023-02-04,7.318,5.169,3.738,58.159,3.548
pl0175a,WIOŚ Olsztyn ul. Puszkina,poland,background,urban,120.0,2023-02-05,13.225,11.204,9.314,59.555,2.088
pl0175a,WIOŚ Olsztyn ul. Puszkina,poland,background,urban,120.0,2023-02-06,23.383,21.277,10.98,59.731,3.548
pl0175a,WIOŚ Olsztyn ul. Puszkina,poland,background,urban,120.0,2023-02-07,12.345,10.17,9.057,66.343,2.196
pl0175a,WIOŚ Olsztyn ul. Puszkina,poland,background,urban,120.0,2023-02-08,21.747,18.033,13.645,67.941,2.374
pl0175a,WIOŚ Olsztyn ul. Puszkina,poland,background,urban,120.0,2023-02-09,37.418,32.073,20.762,63.388,6.201
pl0175a,WIOŚ Olsztyn ul. Puszkina,poland,background,urban,120.0,2023-02-10,24.26,21.79,11.577,59.463,4.612
pl0175a,WIOŚ Olsztyn ul. Puszkina,poland,background,urban,120.0,2023-02-11,14.9,12.979,7.748,70.707,4.652
pl0175a,WIOŚ Olsztyn ul. Puszkina,poland,background,urban,120.0,2023-02-12,10.825,8.687,8.053,70.176,2.736
pl0175a,WIOŚ Olsztyn ul. Puszkina,poland,background,urban,120.0,2023-02-13,8.694,6.348,5.315,71.008,3.424
pl0175a,WIOŚ Olsztyn ul. Puszkina,poland,background,urban,120.0,2023-02-14,13.603,11.141,6.112,68.067,2.939
pl0175a,WIOŚ Olsztyn ul. Puszkina,poland,background,urban,120.0,2023-02-15,23.439,20.964,12.059,63.651,4.423
pl0175a,WIOŚ Olsztyn ul. Puszkina,poland,background,urban,120.0,2023-02-16,44.163,42.642,23.467,53.95,7.804
pl0175a,WIOŚ Olsztyn ul. Puszkina,poland,background,urban,120.0,2023-02-17,25.152,23.429,19.354,54.484,7.258
pl0175a,WIOŚ Olsztyn ul. Puszkina,poland,background,urban,120.0,2023-02-18,8.059,4.795,2.623,83.899,7.767
pl0175a,WIOŚ Olsztyn ul. Puszkina,poland,background,urban,120.0,2023-02-19,6.008,3.355,2.39,79.5,6.445
pl0175a,WIOŚ Olsztyn ul. Puszkina,poland,background,urban,120.0,2023-02-20,6.891,4.627,6.096,72.12,7.632
pl0175a,WIOŚ Olsztyn ul. Puszkina,poland,background,urban,120.0,2023-02-21,8.269,5.679,3.926,77.582,7.595
pl0175a,WIOŚ Olsztyn ul. Puszkina,poland,background,urban,120.0,2023-02-22,12.469,9.364,11.283,64.614,5.328
pl0175a,WIOŚ Olsztyn ul. Puszkina,poland,background,urban,120.0,2023-02-23,21.202,16.411,14.82,54.052,7.364
pl0175a,WIOŚ Olsztyn ul. Puszkina,poland,background,urban,120.0,2023-02-24,17.769,15.408,13.129,59.719,8.833
pl0175a,WIOŚ Olsztyn ul. Puszkina,poland,background,urban,120.0,2023-02-25,10.781,8.701,7.308,54.614,9.519
pl0175a,WIOŚ Olsztyn ul. Puszkina,poland,background,urban,120.0,2023-02-26,4.461,2.002,1.719,77.946,6.023
pl0175a,WIOŚ Olsztyn ul. Puszkina,poland,background,urban,120.0,2023-02-27,11.427,7.904,10.55,77.843,4.049
pl0175a,WIOŚ Olsztyn ul. Puszkina,poland,background,urban,120.0,2023-02-28,22.774,17.844,18.971,77.691,4.128
pl0175a,WIOŚ Olsztyn ul. Puszkina,poland,background,urban,120.0,2023-03-01,17.788,14.937,9.609,60.072,5.395
pl0175a,WIOŚ Olsztyn ul. Puszkina,poland,background,urban,120.0,2023-03-02,16.44,12.493,16.886,66.754,5.803
pl0175a,WIOŚ Olsztyn ul. Puszkina,poland,background,urban,120.0,2023-03-03,20.295,17.455,9.558,59.344,6.997
pl0175a,WIOŚ Olsztyn ul. Puszkina,poland,background,urban,120.0,2023-03-04,9.201,5.55,2.852,82.271,8.001
pl0175a,WIOŚ Olsztyn ul. Puszkina,poland,background,urban,120.0,2023-03-05,8.013,5.16,3.537,77.743,8.282
pl0175a,WIOŚ Olsztyn ul. Puszkina,poland,background,urban,120.0,2023-03-06,17.671,12.01,14.186,74.451,9.109
pl0175a,WIOŚ Olsztyn ul. Puszkina,poland,background,urban,120.0,2023-03-07,24.331,20.876,15.793,60.775,10.023
pl0175a,WIOŚ Olsztyn ul. Puszkina,poland,background,urban,120.0,2023-03-08,13.961,11.234,14.419,76.733,10.026
pl0175a,WIOŚ Olsztyn ul. Puszkina,poland,background,urban,120.0,2023-03-09,14.595,10.506,12.734,76.775,9.556
pl0175a,WIOŚ Olsztyn ul. Puszkina,poland,background,urban,120.0,2023-03-10,16.688,13.369,17.717,63.553,11.173
pl0175a,WIOŚ Olsztyn ul. Puszkina,poland,background,urban,120.0,2023-03-11,11.283,8.304,5.038,83.585,10.378
pl0175a,WIOŚ Olsztyn ul. Puszkina,poland,background,urban,120.0,2023-03-12,12.513,9.145,13.064,89.495,8.472
pl0175a,WIOŚ Olsztyn ul. Puszkina,poland,background,urban,120.0,2023-03-13,18.198,16.081,16.247,47.94,9.578
pl0175a,WIOŚ Olsztyn ul. Puszkina,poland,background,urban,120.0,2023-03-14,13.704,10.574,12.518,56.395,11.825
pl0175a,WIOŚ Olsztyn ul. Puszkina,poland,background,urban,120.0,2023-03-15,10.76,8.471,13.54,76.453,7.839
pl0175a,WIOŚ Olsztyn ul. Puszkina,poland,background,urban,120.0,2023-03-16,16.488,13.888,19.471,65.731,6.129
pl0175a,WIOŚ Olsztyn ul. Puszkina,poland,background,urban,120.0,2023-03-17,24.043,18.564,16.683,77.863,6.251
pl0175a,WIOŚ Olsztyn ul. Puszkina,poland,background,urban,120.0,2023-03-18,19.418,11.09,8.397,84.855,8.093
pl0175a,WIOŚ Olsztyn ul. Puszkina,poland,background,urban,120.0,2023-03-19,37.775,28.206,23.192,90.903,8.912
pl0175a,WIOŚ Olsztyn ul. Puszkina,poland,background,urban,120.0,2023-03-20,39.197,31.804,26.429,67.673,8.775
pl0175a,WIOŚ Olsztyn ul. Puszkina,poland,background,urban,120.0,2023-03-21,16.818,11.796,15.67,77.082,7.155
pl0175a,WIOŚ Olsztyn ul. Puszkina,poland,background,urban,120.0,2023-03-22,32.04,29.897,19.459,44.651,8.158
pl0175a,WIOŚ Olsztyn ul. Puszkina,poland,background,urban,120.0,2023-03-23,19.908,16.568,14.325,68.54,9.578
pl0175a,WIOŚ Olsztyn ul. Puszkina,poland,background,urban,120.0,2023-03-24,11.74,8.915,14.244,67.371,9.726
pl0175a,WIOŚ Olsztyn ul. Puszkina,poland,background,urban,120.0,2023-03-25,13.608,10.933,11.657,68.937,9.987
pl0175a,WIOŚ Olsztyn ul. Puszkina,poland,background,urban,120.0,2023-03-26,7.558,5.243,5.606,75.827,10.031
pl0175a,WIOŚ Olsztyn ul. Puszkina,poland,background,urban,120.0,2023-03-27,7.024,4.561,5.323,80.967,8.768
pl0175a,WIOŚ Olsztyn ul. Puszkina,poland,background,urban,120.0,2023-03-28,9.014,5.699,8.859,79.95,6.976
pl0175a,WIOŚ Olsztyn ul. Puszkina,poland,background,urban,120.0,2023-03-29,16.322,8.689,11.377,84.903,7.049
pl0175a,WIOŚ Olsztyn ul. Puszkina,poland,background,urban,120.0,2023-03-30,28.681,21.201,17.02,67.764,9.756
pl0175a,WIOŚ Olsztyn ul. Puszkina,poland,background,urban,120.0,2023-03-31,20.498,17.095,16.243,63.135,8.92
pl0175a,WIOŚ Olsztyn ul. Puszkina,poland,background,urban,120.0,2023-04-01,9.96,7.694,4.782,62.371,7.638
pl0175a,WIOŚ Olsztyn ul. Puszkina,poland,background,urban,120.0,2023-04-02,6.536,4.235,2.226,78.949,4.936
pl0175a,WIOŚ Olsztyn ul. Puszkina,poland,background,urban,120.0,2023-04-03,6.821,3.702,3.123,84.039,3.191
pl0175a,WIOŚ Olsztyn ul. Puszkina,poland,background,urban,120.0,2023-04-04,7.359,3.823,4.741,78.421,3.57
pl0175a,WIOŚ Olsztyn ul. Puszkina,poland,background,urban,120.0,2023-04-05,12.015,8.327,6.946,80.585,3.502
pl0175a,WIOŚ Olsztyn ul. Puszkina,poland,background,urban,120.0,2023-04-06,12.195,9.171,6.052,75.791,4.111
pl0175a,WIOŚ Olsztyn ul. Puszkina,poland,background,urban,120.0,2023-04-07,19.385,15.433,7.317,63.527,5.044
pl0175a,WIOŚ Olsztyn ul. Puszkina,poland,background,urban,120.0,2023-04-11,17.515,11.069,11.455,85.832,4.767
pl0175a,WIOŚ Olsztyn ul. Puszkina,poland,background,urban,120.0,2023-04-12,27.989,19.946,25.351,85.286,5.038
pl0175a,WIOŚ Olsztyn ul. Puszkina,poland,background,urban,120.0,2023-04-13,24.078,18.757,18.054,70.488,5.295
pl0175a,WIOŚ Olsztyn ul. Puszkina,poland,background,urban,120.0,2023-04-14,27.213,19.756,11.89,76.906,4.69
pl0175a,WIOŚ Olsztyn ul. Puszkina,poland,background,urban,120.0,2023-04-15,16.352,13.001,7.581,78.198,4.218
pl0175a,WIOŚ Olsztyn ul. Puszkina,poland,background,urban,120.0,2023-04-16,12.079,9.579,4.746,49.669,2.774
pl0175a,WIOŚ Olsztyn ul. Puszkina,poland,background,urban,120.0,2023-04-17,11.575,8.961,5.291,43.831,1.761
pl0175a,WIOŚ Olsztyn ul. Puszkina,poland,background,urban,120.0,2023-04-18,13.934,10.944,5.44,76.355,1.643
pl0175a,WIOŚ Olsztyn ul. Puszkina,poland,background,urban,120.0,2023-04-19,16.272,12.559,8.865,74.087,2.568
pl0175a,WIOŚ Olsztyn ul. Puszkina,poland,background,urban,120.0,2023-04-20,22.258,15.23,8.816,113.201,2.796
pl0175a,WIOŚ Olsztyn ul. Puszkina,poland,background,urban,120.0,2023-04-21,20.856,11.452,11.431,102.029,2.914
pl0175a,WIOŚ Olsztyn ul. Puszkina,poland,background,urban,120.0,2023-04-22,19.799,11.079,12.302,92.485,3.512
pl0175a,WIOŚ Olsztyn ul. Puszkina,poland,background,urban,120.0,2023-04-23,22.322,12.713,10.728,116.542,4.965
pl0175a,WIOŚ Olsztyn ul. Puszkina,poland,background,urban,120.0,2023-04-24,23.412,14.946,21.323,104.725,5.793
pl0175a,WIOŚ Olsztyn ul. Puszkina,poland,background,urban,120.0,2023-04-25,13.158,10.264,8.877,71.998,5.351
pl0175a,WIOŚ Olsztyn ul. Puszkina,poland,background,urban,120.0,2023-04-26,9.081,5.407,5.037,78.206,3.718
pl0175a,WIOŚ Olsztyn ul. Puszkina,poland,background,urban,120.0,2023-04-27,9.181,5.767,9.983,84.425,2.756
pl0175a,WIOŚ Olsztyn ul. Puszkina,poland,background,urban,120.0,2023-04-28,15.059,8.847,15.668,94.257,2.564
pl0175a,WIOŚ Olsztyn ul. Puszkina,poland,background,urban,120.0,2023-04-29,23.185,15.745,11.695,103.718,4.339
pl0175a,WIOŚ Olsztyn ul. Puszkina,poland,background,urban,120.0,2023-04-30,10.713,7.075,5.492,89.843,2.612
pl0175a,WIOŚ Olsztyn ul. Puszkina,poland,background,urban,120.0,2023-05-01,12.355,7.923,7.519,99.033,2.62
pl0175a,WIOŚ Olsztyn ul. Puszkina,poland,background,urban,120.0,2023-05-02,12.954,8.29,8.14,82.429,3.727
pl0175a,WIOŚ Olsztyn ul. Puszkina,poland,background,urban,120.0,2023-05-03,9.174,4.789,7.312,91.182,1.4
pl0175a,WIOŚ Olsztyn ul. Puszkina,poland,background,urban,120.0,2023-05-04,14.572,7.447,9.374,93.257,2.063
pl0175a,WIOŚ Olsztyn ul. Puszkina,poland,background,urban,120.0,2023-05-05,11.427,5.619,4.515,83.436,1.522
pl0175a,WIOŚ Olsztyn ul. Puszkina,poland,background,urban,120.0,2023-05-06,15.7,6.99,6.77,82.733,2.213
pl0175a,WIOŚ Olsztyn ul. Puszkina,poland,background,urban,120.0,2023-05-07,14.684,6.818,6.775,90.653,1.756
pl0175a,WIOŚ Olsztyn ul. Puszkina,poland,background,urban,120.0,2023-05-08,22.887,9.798,15.361,95.912,0.895
pl0175a,WIOŚ Olsztyn ul. Puszkina,poland,background,urban,120.0,2023-05-09,27.863,11.365,14.699,101.632,1.563
pl0175a,WIOŚ Olsztyn ul. Puszkina,poland,background,urban,120.0,2023-05-10,31.085,10.754,10.881,99.822,2.177
pl0175a,WIOŚ Olsztyn ul. Puszkina,poland,background,urban,120.0,2023-05-11,32.894,11.231,16.042,102.888,2.132
pl0175a,WIOŚ Olsztyn ul. Puszkina,poland,background,urban,120.0,2023-05-12,37.359,12.41,14.66,102.064,1.975
pl0175a,WIOŚ Olsztyn ul. Puszkina,poland,background,urban,120.0,2023-05-13,27.453,12.56,12.474,106.223,2.092
pl0175a,WIOŚ Olsztyn ul. Puszkina,poland,background,urban,120.0,2023-05-14,26.072,12.432,12.3,103.184,3.065
pl0175a,WIOŚ Olsztyn ul. Puszkina,poland,background,urban,120.0,2023-05-15,27.279,15.241,13.632,73.39,5.115
pl0175a,WIOŚ Olsztyn ul. Puszkina,poland,background,urban,120.0,2023-05-16,13.549,9.835,7.658,85.568,4.701
pl0175a,WIOŚ Olsztyn ul. Puszkina,poland,background,urban,120.0,2023-05-17,12.858,9.362,7.194,77.422,3.141
pl0175a,WIOŚ Olsztyn ul. Puszkina,poland,background,urban,120.0,2023-05-18,6.814,1.774,3.729,69.108,1.725
pl0175a,WIOŚ Olsztyn ul. Puszkina,poland,background,urban,120.0,2023-05-19,9.343,3.783,6.961,60.974,1.5
pl0175a,WIOŚ Olsztyn ul. Puszkina,poland,background,urban,120.0,2023-05-20,16.455,8.666,8.817,92.466,2.486
pl0175a,WIOŚ Olsztyn ul. Puszkina,poland,background,urban,120.0,2023-05-21,15.799,7.707,6.887,98.569,3.203
pl0175a,WIOŚ Olsztyn ul. Puszkina,poland,background,urban,120.0,2023-05-22,18.596,7.465,11.181,94.228,3.704
pl0175a,WIOŚ Olsztyn ul. Puszkina,poland,background,urban,120.0,2023-05-23,27.375,10.586,16.071,93.859,4.922
pl0175a,WIOŚ Olsztyn ul. Puszkina,poland,background,urban,120.0,2023-05-24,34.01,13.949,15.915,89.44,4.963
pl0175a,WIOŚ Olsztyn ul. Puszkina,poland,background,urban,120.0,2023-05-25,22.475,12.079,5.903,104.259,4.31
pl0175a,WIOŚ Olsztyn ul. Puszkina,poland,background,urban,120.0,2023-05-26,20.672,8.032,5.956,85.319,3.4
pl0175a,WIOŚ Olsztyn ul. Puszkina,poland,background,urban,120.0,2023-05-27,10.421,4.168,3.982,78.295,2.467
pl0175a,WIOŚ Olsztyn ul. Puszkina,poland,background,urban,120.0,2023-05-28,13.894,5.189,8.587,85.314,3.293
pl0175a,WIOŚ Olsztyn ul. Puszkina,poland,background,urban,120.0,2023-05-29,15.744,6.012,6.305,91.853,3.713
pl0175a,WIOŚ Olsztyn ul. Puszkina,poland,background,urban,120.0,2023-05-30,12.682,3.897,4.354,83.948,3.301
pl0175a,WIOŚ Olsztyn ul. Puszkina,poland,background,urban,120.0,2023-05-31,16.839,4.503,7.989,89.407,3.332
pl0175a,WIOŚ Olsztyn ul. Puszkina,poland,background,urban,120.0,2023-06-01,17.198,7.049,6.096,91.619,4.881
pl0175a,WIOŚ Olsztyn ul. Puszkina,poland,background,urban,120.0,2023-06-02,10.607,3.211,2.499,82.799,3.78
pl0175a,WIOŚ Olsztyn ul. Puszkina,poland,background,urban,120.0,2023-06-03,8.563,2.954,3.742,69.368,2.495
pl0175a,WIOŚ Olsztyn ul. Puszkina,poland,background,urban,120.0,2023-06-04,10.887,4.188,5.946,87.525,3.248
pl0175a,WIOŚ Olsztyn ul. Puszkina,poland,background,urban,120.0,2023-06-05,16.331,5.005,7.284,94.846,3.54
pl0175a,WIOŚ Olsztyn ul. Puszkina,poland,background,urban,120.0,2023-06-06,21.555,6.865,9.72,107.105,3.984
pl0175a,WIOŚ Olsztyn ul. Puszkina,poland,background,urban,120.0,2023-06-07,23.032,7.571,9.782,122.503,4.435
pl0175a,WIOŚ Olsztyn ul. Puszkina,poland,background,urban,120.0,2023-06-08,20.916,9.694,8.105,125.005,4.909
pl0175a,WIOŚ Olsztyn ul. Puszkina,poland,background,urban,120.0,2023-06-09,23.174,10.984,7.401,120.861,5.555
pl0175a,WIOŚ Olsztyn ul. Puszkina,poland,background,urban,120.0,2023-06-10,20.96,5.862,2.223,92.34,4.13
pl0175a,WIOŚ Olsztyn ul. Puszkina,poland,background,urban,120.0,2023-06-11,14.637,4.316,2.759,78.601,3.531
pl0175a,WIOŚ Olsztyn ul. Puszkina,poland,background,urban,120.0,2023-06-12,24.993,6.482,6.759,83.219,3.76
pl0175a,WIOŚ Olsztyn ul. Puszkina,poland,background,urban,120.0,2023-06-13,21.86,6.93,7.398,83.311,4.589
pl0175a,WIOŚ Olsztyn ul. Puszkina,poland,background,urban,120.0,2023-06-14,21.716,9.937,11.032,73.668,5.229
pl0175a,WIOŚ Olsztyn ul. Puszkina,poland,background,urban,120.0,2023-06-15,18.546,12.446,13.772,66.029,5.423
pl0175a,WIOŚ Olsztyn ul. Puszkina,poland,background,urban,120.0,2023-06-16,18.04,12.752,9.207,99.223,4.582
pl0175a,WIOŚ Olsztyn ul. Puszkina,poland,background,urban,120.0,2023-06-17,20.339,16.539,7.31,87.155,4.47
pl0175a,WIOŚ Olsztyn ul. Puszkina,poland,background,urban,120.0,2023-06-18,23.603,19.623,11.182,84.433,4.506
pl0175a,WIOŚ Olsztyn ul. Puszkina,poland,background,urban,120.0,2023-06-19,21.76,15.063,12.189,107.843,4.226
pl0175a,WIOŚ Olsztyn ul. Puszkina,poland,background,urban,120.0,2023-06-20,21.967,14.432,13.162,121.717,4.038
pl0175a,WIOŚ Olsztyn ul. Puszkina,poland,background,urban,120.0,2023-06-21,29.297,18.554,16.02,125.803,4.415
pl0175a,WIOŚ Olsztyn ul. Puszkina,poland,background,urban,120.0,2023-06-22,17.597,12.057,6.451,98.354,3.373
pl0175a,WIOŚ Olsztyn ul. Puszkina,poland,background,urban,120.0,2023-06-23,14.814,7.475,10.829,73.23,3.553
pl0175a,WIOŚ Olsztyn ul. Puszkina,poland,background,urban,120.0,2023-06-24,12.308,8.13,4.73,86.599,2.861
pl0175a,WIOŚ Olsztyn ul. Puszkina,poland,background,urban,120.0,2023-06-25,11.868,7.898,4.062,84.998,2.68
pl0175a,WIOŚ Olsztyn ul. Puszkina,poland,background,urban,120.0,2023-06-26,11.331,6.037,5.552,83.988,3.299
pl0175a,WIOŚ Olsztyn ul. Puszkina,poland,background,urban,120.0,2023-06-27,9.924,5.399,6.882,71.249,4.202
pl0175a,WIOŚ Olsztyn ul. Puszkina,poland,background,urban,120.0,2023-06-28,8.502,4.913,3.963,72.538,3.616
pl0175a,WIOŚ Olsztyn ul. Puszkina,poland,background,urban,120.0,2023-06-29,12.402,8.122,4.434,87.958,3.135
pl0175a,WIOŚ Olsztyn ul. Puszkina,poland,background,urban,120.0,2023-06-30,13.493,8.208,8.381,90.81,3.554
pl0175a,WIOŚ Olsztyn ul. Puszkina,poland,background,urban,120.0,2023-07-01,11.627,6.682,5.516,81.432,3.907
pl0175a,WIOŚ Olsztyn ul. Puszkina,poland,background,urban,120.0,2023-07-02,12.602,7.8,3.948,74.732,4.26
pl0175a,WIOŚ Olsztyn ul. Puszkina,poland,background,urban,120.0,2023-07-03,17.099,9.348,7.858,93.593,3.319
pl0175a,WIOŚ Olsztyn ul. Puszkina,poland,background,urban,120.0,2023-07-04,20.808,10.081,11.756,93.922,3.334
pl0175a,WIOŚ Olsztyn ul. Puszkina,poland,background,urban,120.0,2023-07-05,16.339,9.438,9.927,101.263,2.838
pl0175a,WIOŚ Olsztyn ul. Puszkina,poland,background,urban,120.0,2023-07-06,12.226,6.385,4.58,82.651,3.208
pl0175a,WIOŚ Olsztyn ul. Puszkina,poland,background,urban,120.0,2023-07-07,13.773,5.345,6.696,95.051,3.165
pl0175a,WIOŚ Olsztyn ul. Puszkina,poland,background,urban,120.0,2023-07-08,11.536,6.267,6.164,109.168,3.416
pl0175a,WIOŚ Olsztyn ul. Puszkina,poland,background,urban,120.0,2023-07-09,9.353,5.463,5.532,82.184,3.025
pl0175a,WIOŚ Olsztyn ul. Puszkina,poland,background,urban,120.0,2023-07-10,9.128,4.37,4.131,74.783,3.357
pl0175a,WIOŚ Olsztyn ul. Puszkina,poland,background,urban,120.0,2023-07-11,10.729,6.509,6.604,80.66,3.673
pl0175a,WIOŚ Olsztyn ul. Puszkina,poland,background,urban,120.0,2023-07-12,18.275,11.025,16.13,95.771,4.481
pl0175a,WIOŚ Olsztyn ul. Puszkina,poland,background,urban,120.0,2023-07-13,13.208,8.233,8.02,82.805,4.145
pl0175a,WIOŚ Olsztyn ul. Puszkina,poland,background,urban,120.0,2023-07-14,9.881,5.03,5.507,79.524,3.358
pl0175a,WIOŚ Olsztyn ul. Puszkina,poland,background,urban,120.0,2023-07-15,13.247,6.744,6.635,119.359,3.474
pl0175a,WIOŚ Olsztyn ul. Puszkina,poland,background,urban,120.0,2023-07-16,21.685,14.711,5.97,97.036,4.575
pl0175a,WIOŚ Olsztyn ul. Puszkina,poland,background,urban,120.0,2023-07-17,14.623,5.335,3.997,102.5,3.183
pl0175a,WIOŚ Olsztyn ul. Puszkina,poland,background,urban,120.0,2023-07-18,8.061,4.001,7.499,75.918,2.961
pl0175a,WIOŚ Olsztyn ul. Puszkina,poland,background,urban,120.0,2023-07-19,10.066,5.863,11.797,61.084,3.739
pl0175a,WIOŚ Olsztyn ul. Puszkina,poland,background,urban,120.0,2023-07-20,7.499,4.002,7.157,65.208,3.946
pl0175a,WIOŚ Olsztyn ul. Puszkina,poland,background,urban,120.0,2023-07-21,8.533,4.281,8.693,71.869,3.448
pl0175a,WIOŚ Olsztyn ul. Puszkina,poland,background,urban,120.0,2023-07-22,7.17,4.356,4.392,81.81,3.391
pl0175a,WIOŚ Olsztyn ul. Puszkina,poland,background,urban,120.0,2023-07-23,10.419,6.425,6.127,85.615,3.422
pl0175a,WIOŚ Olsztyn ul. Puszkina,poland,background,urban,120.0,2023-07-24,14.73,6.21,9.145,78.469,4.314
pl0175a,WIOŚ Olsztyn ul. Puszkina,poland,background,urban,120.0,2023-07-25,7.52,4.032,4.802,82.606,4.446
pl0175a,WIOŚ Olsztyn ul. Puszkina,poland,background,urban,120.0,2023-07-26,8.634,4.371,5.222,70.44,3.777
pl0175a,WIOŚ Olsztyn ul. Puszkina,poland,background,urban,120.0,2023-07-27,9.691,4.615,10.537,79.858,3.027
pl0175a,WIOŚ Olsztyn ul. Puszkina,poland,background,urban,120.0,2023-07-28,13.034,7.999,13.448,55.656,3.944
pl0175a,WIOŚ Olsztyn ul. Puszkina,poland,background,urban,120.0,2023-07-29,10.59,6.853,6.739,93.198,2.846
pl0175a,WIOŚ Olsztyn ul. Puszkina,poland,background,urban,120.0,2023-07-30,9.694,6.405,4.616,79.433,2.7
pl0175a,WIOŚ Olsztyn ul. Puszkina,poland,background,urban,120.0,2023-07-31,10.003,5.397,7.14,73.971,2.673
pl0175a,WIOŚ Olsztyn ul. Puszkina,poland,background,urban,120.0,2023-08-01,10.167,6.153,10.254,69.734,4.121
pl0175a,WIOŚ Olsztyn ul. Puszkina,poland,background,urban,120.0,2023-08-02,10.865,4.67,7.243,77.482,3.472
pl0175a,WIOŚ Olsztyn ul. Puszkina,poland,background,urban,120.0,2023-08-03,11.069,4.203,7.547,74.652,3.723
pl0175a,WIOŚ Olsztyn ul. Puszkina,poland,background,urban,120.0,2023-08-04,10.864,4.478,8.624,80.82,3.035
pl0175a,WIOŚ Olsztyn ul. Puszkina,poland,background,urban,120.0,2023-08-05,9.947,7.016,4.201,61.168,3.428
pl0175a,WIOŚ Olsztyn ul. Puszkina,poland,background,urban,120.0,2023-08-06,6.919,4.478,1.897,45.136,4.945
pl0175a,WIOŚ Olsztyn ul. Puszkina,poland,background,urban,120.0,2023-08-07,6.861,3.406,3.568,74.21,3.482
pl0175a,WIOŚ Olsztyn ul. Puszkina,poland,background,urban,120.0,2023-08-08,8.474,3.687,5.125,69.023,2.762
pl0175a,WIOŚ Olsztyn ul. Puszkina,poland,background,urban,120.0,2023-08-09,7.698,4.095,8.176,69.355,2.308
pl0175a,WIOŚ Olsztyn ul. Puszkina,poland,background,urban,120.0,2023-08-10,9.614,5.26,9.163,78.094,1.76
pl0175a,WIOŚ Olsztyn ul. Puszkina,poland,background,urban,120.0,2023-08-11,12.378,7.593,13.79,81.139,1.898
